t,r,y,u
2.28000000,100.00000000,102.34286499,0.19767694
2.30000000,100.00000000,102.60000610,0.07476363
2.32000000,100.00000000,102.60000610,0.12116374
2.34000000,100.00000000,102.60000610,0.19627720
2.36000000,100.00000000,102.60000610,0.15583293
2.38000000,100.00000000,102.47143555,0.10488341
2.40000000,100.00000000,102.47143555,0.12106282
2.42000000,100.00000000,102.47143555,0.01851423
2.44000000,100.00000000,102.47143555,-0.03574377
2.46000000,100.00000000,102.47143555,-0.08561172
2.48000000,100.00000000,102.47143555,-0.13508056
