t,r,y,u
93.60000000,55.00000000,54.93750000,20.89886475
94.40000000,55.00000000,55.00000000,19.89291573
95.20000000,55.00000000,55.00000000,19.89291573
96.00000000,55.00000000,55.00000000,19.89291573
96.80000000,55.00000000,54.93750000,21.05188751
97.60000000,55.00000000,54.93750000,21.20491028
98.40000000,55.00000000,55.00000000,20.19896126
99.20000000,55.00000000,55.00000000,20.19896126
100.00000000,55.00000000,55.00000000,20.19896126
100.80000000,55.00000000,55.00000000,20.19896126
101.60000000,55.00000000,55.00000000,20.19896126
102.40000000,55.00000000,54.93750000,21.35793304
103.20000000,55.00000000,54.93750000,21.51095581
104.00000000,55.00000000,55.00000000,20.50500679
104.80000000,55.00000000,55.00000000,20.50500679
105.60000000,55.00000000,55.00000000,20.50500679
106.40000000,55.00000000,55.00000000,20.50500679
107.20000000,55.00000000,55.00000000,20.50500679
108.00000000,55.00000000,55.00000000,20.50500679
108.80000000,55.00000000,55.00000000,20.50500679
109.60000000,55.00000000,55.00000000,20.50500679
110.40000000,55.00000000,55.00000000,20.50500679
111.20000000,55.00000000,55.00000000,20.50500679
112.00000000,55.00000000,55.00000000,20.50500679
112.80000000,55.00000000,55.00000000,20.50500679
113.60000000,55.00000000,55.00000000,20.50500679
114.40000000,55.00000000,55.00000000,20.50500679
115.20000000,55.00000000,55.00000000,20.50500679
116.00000000,55.00000000,54.93750000,21.66397858
116.80000000,55.00000000,55.00000000,20.65802956
117.60000000,55.00000000,55.00000000,20.65802956
118.40000000,55.00000000,55.00000000,20.65802956
119.20000000,55.00000000,55.00000000,20.65802956
120.00000000,55.00000000,55.00000000,20.65802956
120.80000000,54.79999924,55.00000000,16.94930840
121.60000000,54.59999847,55.00000000,12.75091171
122.40000000,54.40000153,54.87500000,10.38085556
123.20000000,54.20000076,54.62500000,10.14505291
124.00000000,54.00000000,54.31250000,11.19063663
124.80000000,53.79999924,54.00000000,12.51165867
125.60000000,53.59999847,53.75000000,12.94914818
126.40000000,53.40000153,53.50000000,13.50912476
127.20000000,53.20000076,53.31250000,13.03248405
128.00000000,53.00000000,53.18750000,11.36626625
128.80000000,52.79999924,53.00000000,10.67539024
129.60000000,52.59999847,52.75000000,11.11287975
130.40000000,52.40000153,52.56250000,10.51388454
131.20000000,52.20000076,52.31250000,11.04319286
132.00000000,52.00000000,52.12500000,10.53594589
132.80000000,51.79999924,51.87500000,11.15706444
133.60000000,51.59999847,51.68750000,10.74162674
134.40000000,51.40000153,51.50000000,10.29565430
135.20000000,51.20000076,51.31250000,9.81901360
136.00000000,51.00000000,51.12500000,9.31176662
136.80000000,50.79999924,50.93750000,8.77391434
137.60000000,50.59999847,50.68750000,9.36442566
138.40000000,50.40000153,50.43750000,10.07742405
139.20000000,50.20000076,50.25000000,9.75380611
140.00000000,50.00000000,50.06250000,9.39958191
140.80000000,49.79999924,49.93750000,7.85577917
141.60000000,49.59999847,49.68750000,8.44629097
142.40000000,49.40000153,49.50000000,8.00031853
143.20000000,49.20000076,49.31250000,7.52367783
144.00000000,49.00000000,49.06250000,8.17540264
